agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_ipeds_count
48,I,4509,5,4,45.07,2007,3,N,0,A,0,20292,26850,36344,82,25608,35416,47366,101,,,,,150,150,,1,1,1,1,-1,-1,1
48,I,4509,5,4,45.07,2010,3,N,0,A,0,21508,28443,39009,128,30529,39909,58673,93,,,,,188,188,,1,1,1,1,-1,-1,1
48,I,4509,5,4,45.07,2013,3,N,0,A,0,22306,28500,35394,87,,,,,,,,,217,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,45.1,2001,3,N,0,A,0,20960,32284,46087,41,38018,50022,63253,51,41565,63749,79594,37,77,77,77,1,1,1,1,1,1,1
48,I,4509,5,4,45.1,2004,3,N,0,A,0,21394,26611,39639,71,31585,45852,61303,70,36128,49605,68201,52,120,120,120,1,1,1,1,1,1,1
48,I,4509,5,4,45.1,2007,3,N,0,A,0,18923,29374,35487,50,26546,40089,50648,55,,,,,115,115,,1,1,1,1,-1,-1,1
48,I,4509,5,4,45.1,2010,3,N,0,A,0,23108,29443,35891,54,35772,44468,61888,39,,,,,110,110,,1,1,1,1,-1,-1,1
48,I,4509,5,4,45.1,2013,3,N,0,A,0,21918,32124,37208,37,,,,,,,,,113,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,45.11,2001,3,N,0,A,0,20726,28236,37208,91,28236,40449,52107,92,35060,43798,60027,72,136,136,136,1,1,1,1,1,1,1
48,I,4509,5,4,45.11,2004,3,N,0,A,0,16416,22876,35740,104,28598,37363,46217,106,32391,46087,57724,61,159,159,159,1,1,1,1,1,1,1
48,I,4509,5,4,45.11,2007,3,N,0,A,0,19128,24759,35950,89,26281,33993,45109,95,,,,,170,170,,1,1,1,1,-1,-1,1
48,I,4509,5,4,45.11,2010,3,N,0,A,0,18140,24973,30604,83,24679,39009,47260,70,,,,,174,174,,1,1,1,1,-1,-1,1
48,I,4509,5,4,45.11,2013,3,N,0,A,0,20140,25967,38289,42,,,,,,,,,131,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,50.01,2007,3,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,5,4,50.01,2010,3,N,0,A,0,15922,21192,26997,48,27126,36848,45305,31,,,,,98,98,,1,1,1,1,-1,-1,1
48,I,4509,5,4,50.01,2013,3,N,0,A,0,18999,24837,33192,39,,,,,,,,,106,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,50.07,2001,3,N,0,A,0,18087,26739,42682,34,23456,33281,39523,38,28598,40017,48432,31,65,65,65,1,1,1,1,1,1,1
48,I,4509,5,4,50.07,2004,3,N,0,A,0,15410,22094,38829,38,,,,,,,,,61,61,61,1,1,5,5,5,5,1
48,I,4509,5,4,50.07,2007,3,N,0,A,0,17403,24730,33993,32,22739,34526,50856,55,,,,,82,82,,1,1,1,1,-1,-1,1
48,I,4509,5,4,51,2007,3,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,5,4,51,2010,3,N,0,A,0,18467,26546,38134,67,28417,39639,58286,77,,,,,172,172,,1,1,1,1,-1,-1,1
48,I,4509,5,4,51,2013,3,N,0,A,0,18530,25658,37928,90,,,,,,,,,225,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,51.38,2001,3,N,0,A,0,42012,52707,62161,177,43426,56544,70642,136,50515,65320,81997,148,216,216,216,1,1,1,1,1,1,1
48,I,4509,5,4,51.38,2004,3,N,0,A,0,36231,47017,58866,194,45927,58040,73587,199,45109,63377,85760,166,296,296,296,1,1,1,1,1,1,1
48,I,4509,5,4,51.38,2007,3,N,0,A,0,37073,50493,60126,179,41733,52342,66663,231,,,,,320,320,,1,1,1,1,-1,-1,1
48,I,4509,5,4,51.38,2010,3,N,0,A,0,36272,46342,53621,250,47699,56007,65625,186,,,,,330,330,,1,1,1,1,-1,-1,1
48,I,4509,5,4,51.38,2013,3,N,0,A,0,40569,48569,57481,243,,,,,,,,,385,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,51.99,2001,3,N,0,A,0,,,,,,,,,,,,,36,36,36,5,5,5,5,5,5,1
48,I,4509,5,4,51.99,2004,3,N,0,A,0,18478,23134,37928,47,28779,39909,59011,51,29141,44170,64493,35,78,78,78,1,1,1,1,1,1,1
48,I,4509,5,4,51.99,2007,3,N,0,A,0,19501,24837,31450,59,28478,38721,48432,76,,,,,125,125,,1,1,1,1,-1,-1,1
48,I,4509,5,4,52.02,2001,3,N,0,A,0,28421,36945,50558,396,41461,54382,73235,393,46829,66267,90560,381,523,523,523,1,1,1,1,1,1,1
48,I,4509,5,4,52.02,2004,3,N,0,A,0,29549,37611,48101,462,38003,51253,69002,435,47494,61409,81443,281,568,568,568,1,1,1,1,1,1,1
48,I,4509,5,4,52.02,2007,3,N,0,A,0,24800,34557,46236,475,35190,48557,60196,511,,,,,748,748,,1,1,1,1,-1,-1,1
48,I,4509,5,4,52.02,2010,3,N,0,A,0,23772,31539,41102,588,37486,49924,63666,440,,,,,893,893,,1,1,1,1,-1,-1,1
48,I,4509,5,4,52.02,2013,3,N,0,A,0,25921,35431,44992,382,,,,,,,,,828,,,1,1,-1,-1,-1,-1,1
48,I,4509,5,4,54.01,2001,3,N,0,A,0,20140,35060,47260,58,27126,37856,48432,70,31178,51197,59519,59,99,99,99,1,1,1,1,1,1,1
48,I,4509,5,4,54.01,2004,3,N,0,A,0,20550,29882,38937,110,27838,38000,47153,99,36248,49214,61764,69,163,163,163,1,1,1,1,1,1,1
48,I,4509,5,4,54.01,2007,3,N,0,A,0,20220,26353,33874,99,25580,34989,43550,126,,,,,211,211,,1,1,1,1,-1,-1,1
48,I,4509,5,4,54.01,2010,3,N,0,A,0,19580,27015,35449,103,26450,35914,45417,97,,,,,214,214,,1,1,1,1,-1,-1,1
48,I,4509,5,4,54.01,2013,3,N,0,A,0,23614,31660,38583,79,,,,,,,,,192,,,1,1,-1,-1,-1,-1,1
48,I,4509,6,4,13.03,2011,5,N,0,A,0,,,,,,,,,,,,,4,,,5,5,-1,-1,-1,-1,1
48,I,4509,6,4,43.01,2011,5,N,0,A,0,,,,,,,,,,,,,8,,,5,5,-1,-1,-1,-1,1
48,I,4509,6,4,43.03,2011,5,N,0,A,0,,,,,,,,,,,,,2,,,5,5,-1,-1,-1,-1,1
48,I,4509,6,4,44.04,2011,5,N,0,A,0,,,,,,,,,,,,,1,,,5,5,-1,-1,-1,-1,1
48,I,4509,6,4,45.99,2011,5,N,0,A,0,,,,,,,,,,,,,4,,,5,5,-1,-1,-1,-1,1
48,I,4509,6,4,52.02,2011,5,N,0,A,0,,,,,,,,,,,,,9,,,5,5,-1,-1,-1,-1,1
48,I,4509,6,4,52.03,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,6,4,52.14,2011,5,N,0,A,0,,,,,,,,,,,,,1,,,5,5,-1,-1,-1,-1,1
48,I,4509,7,4,05.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4509,7,4,09.XX,2001,5,N,0,A,0,36776,47260,82440,31,33281,55693,63997,32,,,,,,,,1,1,1,1,5,5,3
48,I,4509,7,4,09.XX,2006,5,N,0,A,0,30047,52107,75010,31,37208,44914,70975,30,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,09.XX,2011,5,N,0,A,0,25580,38829,47992,35,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,11.XX,2001,5,N,0,A,0,68478,97959,116456,41,89841,105465,127142,38,81886,106421,167830,39,,,,1,1,1,1,1,1,3
48,I,4509,7,4,11.XX,2006,5,N,0,A,0,72639,87309,105465,44,85391,103449,124829,47,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,11.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,7,4,13.XX,2001,5,N,0,A,0,36933,44829,54024,744,38773,51496,62434,655,41389,53086,67863,628,,,,1,1,1,1,1,1,3
48,I,4509,7,4,13.XX,2006,5,N,0,A,0,32640,42111,52371,727,36341,46611,58362,695,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,13.XX,2011,5,N,0,A,0,30599,38655,47431,404,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,14.XX,2001,5,N,0,A,0,66738,85834,106617,121,86867,105634,135835,113,95591,116679,165391,114,,,,1,1,1,1,1,1,3
48,I,4509,7,4,14.XX,2006,5,N,0,A,0,68478,86215,107614,127,90475,107583,128393,127,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,14.XX,2011,5,N,0,A,0,66933,85538,105083,120,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,27.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4509,7,4,27.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,7,4,27.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,7,4,30.XX,2001,5,N,0,A,0,34259,46087,68894,33,47260,65982,86867,32,,,,,,,,1,1,1,1,5,5,3
48,I,4509,7,4,30.XX,2006,5,N,0,A,0,27919,37503,46608,95,34526,50105,64493,106,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,30.XX,2011,5,N,0,A,0,29232,37671,52643,99,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,40.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4509,7,4,42.XX,2001,5,N,0,A,0,27048,36848,46087,42,42458,49214,66814,33,49019,66537,92809,45,,,,1,1,1,1,1,1,3
48,I,4509,7,4,42.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,7,4,42.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,7,4,43.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,7,4,44.XX,2001,5,N,0,A,0,41119,56234,79088,71,43612,64990,90222,61,55964,69588,93520,59,,,,1,1,1,1,1,1,3
48,I,4509,7,4,44.XX,2006,5,N,0,A,0,34660,43519,61516,65,46478,61218,77191,56,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,44.XX,2011,5,N,0,A,0,43240,60027,89841,74,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,45.XX,2001,5,N,0,A,0,,,,,33993,48432,66814,34,35861,58402,78329,39,,,,5,5,1,1,1,1,3
48,I,4509,7,4,45.XX,2006,5,N,0,A,0,25194,37856,46869,42,33103,48432,70143,43,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,45.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,7,4,51.XX,2001,5,N,0,A,0,58092,73398,93224,114,63501,86498,115948,113,70975,98168,123992,105,,,,1,1,1,1,1,1,3
48,I,4509,7,4,51.XX,2006,5,N,0,A,0,58898,79191,101592,103,76077,91043,110209,109,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,51.XX,2011,5,N,0,A,0,52420,73329,85918,98,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,52.XX,2001,5,N,0,A,0,57705,84382,112571,504,68324,100372,139079,514,78256,114056,162427,493,,,,1,1,1,1,1,1,3
48,I,4509,7,4,52.XX,2006,5,N,0,A,0,53647,77871,114098,444,68278,99069,135885,448,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,52.XX,2011,5,N,0,A,0,44790,65711,95797,310,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,7,4,54.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4509,7,4,54.XX,2006,5,N,0,A,0,24808,43798,68478,33,29322,44914,61516,34,,,,,,,,1,1,1,1,-1,-1,3
48,I,4509,7,4,54.XX,2011,5,N,0,A,0,21312,28598,40449,36,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4509,8,4,51.38,2011,5,N,0,A,0,,,,,,,,,,,,,6,,,5,5,-1,-1,-1,-1,1
48,I,4509,17,4,11.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4509,17,4,13.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,17,4,13.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,17,4,14.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4509,17,4,14.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,17,4,14.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,17,4,30.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,17,4,42.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,17,4,42.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4509,17,4,51.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4509,18,4,51.38,2006,5,N,0,A,0,,,,,,,,,,,,,13,13,,5,5,5,5,-1,-1,1
48,I,4509,18,4,51.38,2011,5,N,0,A,0,,,,,,,,,,,,,34,,,5,5,-1,-1,-1,-1,1
48,I,4951,5,4,51.06,2004,3,N,0,A,0,,,,,,,,,,,,,67,67,67,5,5,5,5,5,5,1
48,I,4951,5,4,51.06,2007,3,N,0,A,0,48823,61350,73271,92,43798,58823,69786,84,,,,,106,106,,1,1,1,1,-1,-1,1
48,I,4951,5,4,51.06,2010,3,N,0,A,0,39729,56979,70521,98,43426,57318,72034,56,,,,,110,110,,1,1,1,1,-1,-1,1
48,I,4951,5,4,51.06,2013,3,N,0,A,0,50074,66285,77908,67,,,,,,,,,105,,,1,1,-1,-1,-1,-1,1
48,I,4951,5,4,51.38,2001,3,N,0,A,0,56048,69714,85951,281,62186,79834,99069,265,63914,86202,118113,235,333,333,333,1,1,1,1,1,1,1
48,I,4951,5,4,51.38,2004,3,N,0,A,0,55477,69572,81383,385,58898,79247,97367,368,65238,90190,117441,203,468,468,468,1,1,1,1,1,1,1
48,I,4951,5,4,51.38,2007,3,N,0,A,0,57497,70119,80687,493,61245,76907,94802,452,,,,,570,570,,1,1,1,1,-1,-1,1
48,I,4951,5,4,51.38,2010,3,N,0,A,0,53666,64677,77445,731,57907,74732,91960,424,,,,,794,794,,1,1,1,1,-1,-1,1
48,I,4951,5,4,51.38,2013,3,N,0,A,0,56471,66591,79278,641,,,,,,,,,1157,,,1,1,-1,-1,-1,-1,1
48,I,4951,7,4,03.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4951,7,4,03.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4951,7,4,03.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4951,7,4,14.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4951,7,4,26.XX,2001,5,N,0,A,0,40209,57318,75958,158,52420,74265,114595,171,67059,95661,170971,187,,,,1,1,1,1,1,1,3
48,I,4951,7,4,26.XX,2006,5,N,0,A,0,35394,51311,74957,241,49939,74915,148663,248,,,,,,,,1,1,1,1,-1,-1,3
48,I,4951,7,4,26.XX,2011,5,N,0,A,0,39249,55270,72639,304,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4951,7,4,51.XX,2001,5,N,0,A,0,54852,80451,111901,823,64044,97359,137011,863,75078,110567,157775,830,,,,1,1,1,1,1,1,3
48,I,4951,7,4,51.XX,2006,5,N,0,A,0,54962,86758,121182,868,65277,98195,139872,862,,,,,,,,1,1,1,1,-1,-1,3
48,I,4951,7,4,51.XX,2011,5,N,0,A,0,49402,72639,108031,1186,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4951,17,4,03.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4951,17,4,03.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4951,17,4,03.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4951,17,4,14.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4951,17,4,24.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4951,17,4,26.XX,2001,5,N,0,A,0,46031,58479,83631,208,58605,85317,121429,231,73061,108649,169894,230,,,,1,1,1,1,1,1,3
48,I,4951,17,4,26.XX,2006,5,N,0,A,0,40529,49832,79467,282,50485,69577,106035,323,,,,,,,,1,1,1,1,-1,-1,3
48,I,4951,17,4,26.XX,2011,5,N,0,A,0,38535,48124,63463,242,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4951,17,4,30.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4951,17,4,30.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4951,17,4,30.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4951,17,4,44.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4951,17,4,44.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4951,17,4,44.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4951,17,4,51.XX,2001,5,N,0,A,0,67646,78962,93646,64,71391,88527,108278,65,69477,95739,150874,53,,,,1,1,1,1,1,1,3
48,I,4951,17,4,51.XX,2006,5,N,0,A,0,69519,88678,123378,81,79910,107256,150874,71,,,,,,,,1,1,1,1,-1,-1,3
48,I,4951,17,4,51.XX,2011,5,N,0,A,0,73904,97604,135709,102,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4951,18,4,51.04,2001,5,N,0,A,0,53775,90264,123089,182,71213,114595,186150,202,75703,126504,212131,217,298,298,298,1,1,1,1,1,1,1
48,I,4951,18,4,51.04,2006,5,N,0,A,0,50022,88195,147362,194,83915,126783,192283,231,,,,,336,336,,1,1,1,1,-1,-1,1
48,I,4951,18,4,51.04,2011,5,N,0,A,0,58152,99735,138489,214,,,,,,,,,415,,,1,1,-1,-1,-1,-1,1
48,I,4951,18,4,51.12,2001,5,N,0,A,0,47695,53538,58782,834,102814,170835,243670,795,180018,260641,436473,777,964,964,964,1,1,1,1,1,1,1
48,I,4951,18,4,51.12,2006,5,N,0,A,0,48662,53353,59526,837,100602,172506,245315,827,,,,,1017,1017,,1,1,1,1,-1,-1,1
48,I,4951,18,4,51.12,2011,5,N,0,A,0,50463,55817,61736,805,,,,,,,,,1142,,,1,1,-1,-1,-1,-1,1
48,I,4952,5,4,51.07,2001,3,N,0,A,0,,,,,,,,,,,,,27,27,27,5,5,5,5,5,5,1
48,I,4952,5,4,51.09,2001,3,N,0,A,0,67192,85615,102123,168,77065,94551,111501,160,71973,103635,128909,160,183,183,183,1,1,1,1,1,1,1
48,I,4952,5,4,51.09,2004,3,N,0,A,0,,,,,,,,,,,,,15,15,15,5,5,5,5,5,5,1
48,I,4952,5,4,51.09,2007,3,N,0,A,0,52107,63005,77191,36,55422,65486,78803,39,,,,,55,55,,1,1,1,1,-1,-1,1
48,I,4952,5,4,51.09,2010,3,N,0,A,0,42841,48901,68978,47,51857,69311,79989,37,,,,,64,64,,1,1,1,1,-1,-1,1
48,I,4952,5,4,51.09,2013,3,N,0,A,0,47595,62012,78329,40,,,,,,,,,67,,,1,1,-1,-1,-1,-1,1
48,I,4952,5,4,51.1,2001,3,N,0,A,0,34704,48041,56641,40,53715,59640,70143,31,49605,63005,82440,32,42,42,42,1,1,1,1,1,1,1
48,I,4952,5,4,51.1,2004,3,N,0,A,0,46338,51773,58808,65,50105,58673,71530,54,,,,,61,61,61,1,1,1,1,5,5,1
48,I,4952,5,4,51.1,2007,3,N,0,A,0,44656,52822,60829,97,50356,61401,70975,82,,,,,117,117,,1,1,1,1,-1,-1,1
48,I,4952,5,4,51.1,2010,3,N,0,A,0,45852,53358,63817,84,52357,64196,81609,59,,,,,111,111,,1,1,1,1,-1,-1,1
48,I,4952,5,4,51.1,2013,3,N,0,A,0,43392,52562,64068,85,,,,,,,,,166,,,1,1,-1,-1,-1,-1,1
48,I,4952,5,4,51.23,2001,3,N,0,A,0,45767,56157,68062,148,56076,71141,82650,161,54880,75674,93520,146,144,144,144,1,1,1,1,1,1,1
48,I,4952,5,4,51.23,2004,3,N,0,A,0,56302,65982,75958,46,57047,73181,91744,45,57770,76433,93409,43,53,53,53,1,1,1,1,1,1,1
48,I,4952,5,4,51.23,2007,3,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4952,5,4,51.38,2001,3,N,0,A,0,60072,71079,88991,458,60337,80614,101364,429,67646,88174,111969,393,544,544,544,1,1,1,1,1,1,1
48,I,4952,5,4,51.38,2004,3,N,0,A,0,57608,70686,86867,516,60693,78610,100153,493,66695,88859,118623,314,537,537,537,1,1,1,1,1,1,1
48,I,4952,5,4,51.38,2007,3,N,0,A,0,58368,70679,85923,543,59745,77525,94782,507,,,,,579,579,,1,1,1,1,-1,-1,1
48,I,4952,5,4,51.38,2010,3,N,0,A,0,54714,65597,77936,671,65803,79824,96128,445,,,,,855,855,,1,1,1,1,-1,-1,1
48,I,4952,5,4,51.38,2013,3,N,0,A,0,57665,68234,80065,685,,,,,,,,,1074,,,1,1,-1,-1,-1,-1,1
48,I,4952,7,4,26.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4952,7,4,26.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4952,7,4,26.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4952,7,4,30.XX,2001,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,4952,7,4,30.XX,2006,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,4952,7,4,30.XX,2011,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
48,I,4952,7,4,51.XX,2001,5,N,0,A,0,62632,76966,95866,473,66671,89080,113756,432,66080,90627,117014,393,,,,1,1,1,1,1,1,3
48,I,4952,7,4,51.XX,2006,5,N,0,A,0,69480,86332,104847,792,73166,93816,118737,756,,,,,,,,1,1,1,1,-1,-1,3
48,I,4952,7,4,51.XX,2011,5,N,0,A,0,67276,86258,106356,790,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4952,17,4,26.XX,2001,5,N,0,A,0,41069,49605,58673,70,55286,77950,109206,87,83915,113918,166179,81,,,,1,1,1,1,1,1,3
48,I,4952,17,4,26.XX,2006,5,N,0,A,0,41964,48915,58785,95,46282,71213,98736,111,,,,,,,,1,1,1,1,-1,-1,3
48,I,4952,17,4,26.XX,2011,5,N,0,A,0,38018,45636,55211,88,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4952,17,4,51.XX,2001,5,N,0,A,0,,,,,54609,84653,110432,36,50231,87973,128737,33,,,,5,5,1,1,1,1,3
48,I,4952,17,4,51.XX,2006,5,N,0,A,0,56867,88448,118316,69,64791,86424,130970,60,,,,,,,,1,1,1,1,-1,-1,3
48,I,4952,17,4,51.XX,2011,5,N,0,A,0,43798,69311,103913,43,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,4952,18,4,51.12,2001,5,N,0,A,0,43780,50485,57552,787,88991,153794,222754,727,158116,252560,429026,761,946,946,946,1,1,1,1,1,1,1
48,I,4952,18,4,51.12,2006,5,N,0,A,0,46343,51534,58704,839,93773,169973,247327,813,,,,,996,996,,1,1,1,1,-1,-1,1
48,I,4952,18,4,51.12,2011,5,N,0,A,0,48051,55502,61723,792,,,,,,,,,1114,,,1,1,-1,-1,-1,-1,1
48,I,4952,18,4,51.23,2006,5,N,0,A,0,,,,,,,,,,,,,59,59,,5,5,5,5,-1,-1,1
48,I,4952,18,4,51.23,2011,5,N,0,A,0,59576,72964,87881,217,,,,,,,,,373,,,1,1,-1,-1,-1,-1,1
48,I,5596,1,4,1.06,2001,5,N,0,A,0,,,,,,,,,,,,,4,4,4,5,5,5,5,5,5,1
48,I,5596,1,4,1.06,2011,5,N,0,A,0,,,,,,,,,,,,,13,,,5,5,-1,-1,-1,-1,1
48,I,5596,1,4,12.04,2001,5,N,0,A,0,,,,,,,,,,,,,34,34,34,5,5,5,5,5,5,1
48,I,5596,1,4,12.04,2011,5,N,0,A,0,16532,21356,30988,60,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
48,I,5596,1,4,12.05,2001,5,N,0,A,0,,,,,,,,,,,,,27,27,27,5,5,5,5,5,5,1
48,I,5596,1,4,12.05,2011,5,N,0,A,0,17111,22444,30460,73,,,,,,,,,392,,,1,1,-1,-1,-1,-1,1
48,I,5596,1,4,15.05,2011,5,N,0,A,0,,,,,,,,,,,,,25,,,5,5,-1,-1,-1,-1,1
48,I,5596,1,4,19.06,2001,5,N,0,A,0,,,,,,,,,,,,,52,52,52,5,5,5,5,5,5,1
48,I,5596,1,4,19.07,2001,5,N,0,A,0,,,,,,,,,,,,,186,186,186,5,5,5,5,5,5,1
48,I,5596,1,4,19.09,2001,5,N,0,A,0,,,,,,,,,,,,,51,51,51,5,5,5,5,5,5,1
48,I,5596,1,4,31.05,2001,5,N,0,A,0,,,,,,,,,,,,,15,15,15,5,5,5,5,5,5,1
48,I,5596,1,4,45.07,2011,5,N,0,A,0,,,,,,,,,,,,,10,,,5,5,-1,-1,-1,-1,1
48,I,5596,1,4,46,2011,5,N,0,A,0,,,,,,,,,,,,,0,,,5,5,-1,-1,-1,-1,1
48,I,5596,1,4,46.01,2011,5,N,0,A,0,,,,,,,,,,,,,24,,,5,5,-1,-1,-1,-1,1
48,I,5596,1,4,46.02,2011,5,N,0,A,0,41007,49084,69311,46,,,,,,,,,144,,,1,1,-1,-1,-1,-1,1
48,I,5596,1,4,46.03,2011,5,N,0,A,0,36597,50306,79081,884,,,,,,,,,2394,,,1,1,-1,-1,-1,-1,1
48,I,5596,1,4,46.04,2011,5,N,0,A,0,,,,,,,,,,,,,68,,,5,5,-1,-1,-1,-1,1
